close_time,symbol,side,entry_price,exit_price,qty,invested_notional,gross_pnl_usdt,fees_usdt,net_pnl_usdt,net_pnl_pct,dca_count,holding_time_sec,mfe_pct,mae_pct,exit_reason,tp_hit,smart_exit,manual_exit,hard_stop,entry_regime,exit_regime,entry_confidence,entry_risk_score,entry_success_prob,entry_tp_hit_prob,reward,final_outcome,exit_order_id,smart_exit_agree_count,smart_exit_required_agree,smart_exit_signals_fired,smart_exit_dca_distance_pct,entry_composite_score,entry_score_threshold,loss_budget_trigger_est_net_pnl
2026-09-01 05:51:58 UTC,SUIUSDT,LONG,0.73569711,0.73460305,13.5,9.931910985,-0.01476981,0.0099245261,-0.0246943361,-0.002486363010834012,0,116.34817457199097,0.0,0.001423289538272099,orderflow_smart_exit,False,False,False,False,WEAK_TREND,WEAK_TREND,0.7188753115730421,0.12426648256817402,0.5,0.8651994292949036,-0.016719258393555005,loss,-1818491,,,,,0.7584030699409638,0.75,
2026-09-01 08:27:03 UTC,SUIUSDT,SHORT,0.72230551,0.72059409,13.8,9.967816038,0.023617596,0.009956007199999999,0.013661588800000003,0.0013705699170127484,0,957.1109354496002,0.004230218318561683,0.003522733752924037,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.6954859747979228,0.12621130332986397,0.5,0.9998214044655501,0.014742494191785693,win,-1123747,,,,,0.7667899962463345,0.75,
