close_time,symbol,side,entry_price,exit_price,qty,invested_notional,gross_pnl_usdt,fees_usdt,net_pnl_usdt,net_pnl_pct,dca_count,holding_time_sec,mfe_pct,mae_pct,exit_reason,tp_hit,smart_exit,manual_exit,hard_stop,entry_regime,exit_regime,entry_confidence,entry_risk_score,entry_success_prob,entry_tp_hit_prob,reward,final_outcome,exit_order_id,smart_exit_agree_count,smart_exit_required_agree,smart_exit_signals_fired,smart_exit_dca_distance_pct,entry_composite_score,entry_score_threshold,loss_budget_trigger_est_net_pnl
2026-08-23 00:37:01 UTC,SOLUSDT,LONG,95.05,95.25,0.42,39.921,0.05799999,0.03377175,0.024228239999999998,0.0006069046366573984,0,9.670383930206299,0.003103629668595494,0.00015781167806418273,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.4377100582603599,0.13791197749196168,0.5,0.0011877426795337154,0.028360797541245424,win,234741422936,,,,,0.7744174186035099,0.75,
2026-08-23 00:53:24 UTC,SOLUSDT,LONG,96.64,96.95,0.41,39.6224,0.1271,0.02779922,0.09930077999999999,0.002506177818607656,0,563.4363033771515,0.006467301324503311,0.005329056291390734,profit_lock,False,False,False,False,STRONG_TREND,STRONG_TREND,0.7058031317284937,0.127183518953978,0.5,0.8476152615956402,0.007342900758358854,win,234745744295,,,,,0.7845748595294212,0.75,
2026-08-23 02:17:40 UTC,SOLUSDT,SHORT,94.65,94.97,0.42,39.753,-0.1344,0.027894300000000004,-0.1622943,-0.00408256735340729,0,154.20366978645325,0.0006867406233491572,0.0034337031167457855,rr_stop_loss,False,False,False,False,SIDEWAYS,WEAK_TREND,0.6364045708731199,0.14287282627788467,0.5,0.5401824517233766,-0.18841959852086515,loss,234768345374,,,,,0.7237777299480418,0.68,
2026-08-23 14:43:28 UTC,SOLUSDT,SHORT,93.75,94.05,0.42,39.375,-0.126,0.0276255,-0.1536255,-0.0039016,0,12.939130306243896,0.00016000000000000606,0.0030399999999999637,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.4771461058680936,0.14532909734684957,0.5,0.00012647159000957057,-0.28430159999999965,loss,234907782118,,,,,0.7858773768930856,0.75,
2026-08-23 22:01:36 UTC,SOLUSDT,SHORT,94.97999999999999,95.13,0.42,39.8916,-0.063,0.02795562,-0.09095562,-0.0022800694883133295,0,8.12387228012085,0.0011054958938722865,0.0015266371867762713,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.39321011207022966,0.1455839534131348,0.5,1.0642695774378996e-05,-0.2675464413560761,loss,235009910344,,,,,0.7606838359504121,0.75,
2026-08-24 01:40:32 UTC,SOLUSDT,SHORT,94.35,94.43,0.42,39.626999999999995,-0.0336,0.03964379,-0.07324379,-0.001848330431271608,0,215.8047740459442,0.001748807631160488,0.0007949125596186228,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.4016348766862407,0.12499999999999994,0.5,6.1573991387509e-06,-0.15979745602745785,loss,235069519776,,,,,0.7642404630058722,0.75,
2026-08-30 13:27:11 UTC,SOLUSDT,LONG,106.2956285,106.2143775,0.37,39.329382545,-0.03006287,0.0393143511,-0.0693772211,-0.001764004838383104,0,222.12220549583435,0.0005585507215847852,0.0006644534775013084,rr_stop_loss,False,False,False,False,WEAK_TREND,SIDEWAYS,0.5187900716595512,0.13273657289002597,0.5,0.619360944501736,-0.15840853961339618,loss,-1331193,,,,,0.689278191766632,0.6,
2026-08-30 17:26:35 UTC,SOLUSDT,SHORT,105.54444449999998,105.7055695,0.37,39.051444464999996,-0.05961625,0.039081252600000005,-0.09869750260000001,-0.00252737136749085,0,66.8616464138031,0.0009422049684480547,0.0013790920089594542,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.35480693209243036,0.12570091531293823,0.5,0.3400917511018796,-0.2663182914570854,loss,-1695293,,,,,0.6047820426225211,0.6,
2026-08-30 19:41:36 UTC,SOLUSDT,SHORT,105.7344255,105.8155805,0.37,39.121737435,-0.03002735,0.039136751100000006,-0.06916410110000001,-0.0017679199758168923,0,7.277330160140991,0.0,0.0006674694610224786,rr_stop_loss,False,False,False,False,WEAK_TREND,SIDEWAYS,0.42165898490871356,0.1284604934645322,0.5,0.5805150425302507,-0.10844261458604168,loss,-1796552,,,,,0.6084159828716977,0.6,
2026-08-30 20:43:21 UTC,SOLUSDT,SHORT,104.9845005,104.7754765,0.38,39.89411019,0.07942912,0.039854395599999995,0.03957472440000001,0.0009919941618329402,0,81.23858165740967,0.003281441530504736,0.00010001000100018351,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.770075524997373,0.12128231670369652,0.5,0.9727787339717251,0.045337551812247634,win,-1501404,,,,,0.7950293343204837,0.6,
2026-08-30 20:44:57 UTC,SOLUSDT,SHORT,104.4145575,104.5554545,0.38,39.67753185,-0.05354086,0.0397043023,-0.0932451623,-0.0023500746632253034,0,3.578547477722168,0.0,0.0010577308628636852,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.48747692147218324,0.14156474593367854,0.5,0.8717699831309861,-0.11292738329186217,loss,-1597420,,,,,0.6492553866262143,0.6,
2026-08-30 21:01:42 UTC,SOLUSDT,SHORT,104.1745815,103.8753865,0.38,39.58634097,0.1136941,0.0395294939,0.0741646061,0.0018734898018537428,0,9.280739784240723,0.007435417439137938,0.00010001000100010104,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.5833753321388627,0.13666360233764496,0.5,0.7752605063623688,0.03866864104416753,win,-1602497,,,,,0.7558684528456148,0.6,
2026-08-30 21:10:09 UTC,SOLUSDT,SHORT,103.8946095,104.1054095,0.38,39.47995161,-0.080104,0.0395200036,-0.1196240036,-0.003029993673287585,0,368.3648374080658,0.001632514918880436,0.0019287863053183473,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.26179050660090103,0.12186735941320266,0.5,0.015583807151293382,-0.17231785672647104,loss,-1109199,,,,,0.647632001053981,0.6,
2026-08-30 22:26:38 UTC,SOLUSDT,SHORT,103.48465050000001,103.5853575,0.38,39.324167190000004,-0.03826866,0.0393433015,-0.07761196149999999,-0.0019736453953368514,0,33.86157774925232,0.00028652075314315983,0.0008247551650181994,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.3733746418142333,0.12131230925737545,0.5,0.04291544404553781,-0.2602211970455188,loss,-1698483,,,,,0.6124926955036784,0.6,
2026-08-30 23:36:23 UTC,SOLUSDT,SHORT,101.97480149999998,101.6851675,0.39,39.770172585,0.11295726,0.039713694,0.07324356600000001,0.0018416708110445836,0,323.27958941459656,0.004999288966500029,0.0016690250679235337,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.4769212180032371,0.11138843383921125,0.5,0.27353931908283613,0.0404094025184703,win,-1883492,,,,,0.7089151846318011,0.6,
2026-08-30 23:40:20 UTC,SOLUSDT,SHORT,101.7448245,101.4651455,0.39,39.680481555,0.10907481,0.0396259442,0.0694488658,0.001750202192071154,0,109.43463158607483,0.004814244875915015,0.00039486529361504476,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.4684794490691577,0.12757460340938537,0.2375212316261645,0.3702034313614179,0.05233353414187347,win,-1120258,,,,,0.7056154828958331,0.6,
2026-08-30 23:46:43 UTC,SOLUSDT,SHORT,101.3848605,100.9050895,0.39,39.540095595000004,0.18711069,0.0394465403,0.1476641497,0.00373454205099779,0,282.4081377983093,0.008974323143641428,0.0014808867838802672,profit_lock,False,False,False,False,STRONG_TREND,STRONG_TREND,0.4162124558177435,0.11676466657757614,0.4815762612749704,0.25096010139918623,0.05134612628234077,win,-1503755,,,,,0.6829856193970922,0.6,
2026-08-31 00:00:17 UTC,SOLUSDT,SHORT,101.6148375,101.4351425,0.39,39.629786625,0.07008105,0.0395947461,0.030486303900000004,0.0007692775181577199,0,15.251525640487671,0.0029507255768626835,0.0001000100010001685,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.7090466351253762,0.11586368234698977,0.7462674477099609,0.9282627965105209,0.038875365026395686,win,-1316904,,,,,0.6095168631047996,0.6,
2026-08-31 00:01:55 UTC,SOLUSDT,SHORT,101.1548835,101.4251415,0.39,39.450404565,-0.10540062,0.0395031049,-0.1449037249,-0.0036730605553423686,0,20.993026733398438,0.0,0.002373750942039426,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.3060789322127626,0.1273134696960891,0.683437661056656,0.02019451581713416,-0.12741056997573663,loss,-1415401,,,,,0.6548787462144505,0.6,
