close_time,symbol,side,entry_price,exit_price,qty,invested_notional,gross_pnl_usdt,fees_usdt,net_pnl_usdt,net_pnl_pct,dca_count,holding_time_sec,mfe_pct,mae_pct,exit_reason,tp_hit,smart_exit,manual_exit,hard_stop,entry_regime,exit_regime,entry_confidence,entry_risk_score,entry_success_prob,entry_tp_hit_prob,reward,final_outcome,exit_order_id,smart_exit_agree_count,smart_exit_required_agree,smart_exit_signals_fired,smart_exit_dca_distance_pct,entry_composite_score,entry_score_threshold,loss_budget_trigger_est_net_pnl
2026-08-21 12:42:02 UTC,ETHUSDT,LONG,2395.0,2394.46,0.033,79.03500000000001,-0.01782,0.055315590000000005,-0.07313559,-0.0009253569937369519,0,2.9976186752319336,0.0,0.0011210855949895387,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.4924593209146042,0.13774562882321584,0.5,7.521246138184822e-48,-0.11213621294363235,loss,8389766258529139363,,,,,0.6808505148332206,0.63,
2026-08-21 13:30:33 UTC,ETHUSDT,SHORT,2377.66,2381.28,0.033,78.46278,-0.11946,0.05498367,-0.17444367,-0.00222326649654779,0,17.969822645187378,0.000881118410538008,0.001289082543340955,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.4952347154823206,0.14161646615620618,0.5,9.973089476602642e-22,-0.26511409192995733,loss,8389766258565436914,,,,,0.6498207892963915,0.63,
2026-08-21 14:03:39 UTC,ETHUSDT,SHORT,2378.22,2378.93,0.033,78.48125999999999,-0.023429980000000003,0.07849297,-0.10192295,-0.001298691560252728,0,68.42035627365112,0.0016041409121107613,0.0007841999478602639,orderflow_smart_exit,False,False,False,False,SIDEWAYS,SIDEWAYS,0.4973429643269228,0.12631550972679972,0.5,2.861939996992007e-46,-0.230578734646622,loss,8389766258600716256,,,,,0.6337488431908508,0.63,
2026-08-21 21:12:15 UTC,ETHUSDT,LONG,2459.24,2456.06,0.016,39.34784,-0.05088,0.02751804,-0.07839804,-0.001992435671182967,0,5.076475620269775,0.0003070054163075215,0.0013235796424912207,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.4498383121118136,0.14157949472542905,0.5,0.0008308006586077354,-0.26522823209609514,loss,8389766258965436016,,,,,0.6332326874324592,0.63,
2026-08-21 21:52:16 UTC,ETHUSDT,LONG,2505.31,2499.95,0.015,37.57965,-0.0804,0.026265550000000002,-0.10666555,-0.0028383859349408523,0,3.7069501876831055,0.0,0.002269180261125348,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.5204239033360327,0.14771963449624165,0.5,0.16905578881337868,-0.12553018854619433,loss,8389766259011504837,,,,,0.7867155856243961,0.75,
2026-08-22 00:07:13 UTC,ETHUSDT,SHORT,2498.86,2494.41,0.016,39.98176,0.0712,0.039946159999999994,0.031253840000000005,0.0007817024563200821,0,46.18747520446777,0.002567170629807359,0.000406185220460479,profit_lock,False,False,False,False,SIDEWAYS,WEAK_TREND,0.33622493309464474,0.13487494457749963,0.5,0.00015989706989779308,0.04239479179497031,win,8389766259146389163,,,,,0.6341237326995185,0.63,
2026-08-22 02:35:59 UTC,ETHUSDT,SHORT,2498.01,2501.46,0.016,39.968160000000005,-0.0552,0.02800531,-0.08320531,-0.0020817898547243604,0,41.953357458114624,0.0012349830465050325,0.0013790977618182909,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.4633090134159408,0.1425505106819496,0.5,0.0022655981642572902,-0.2658727674729072,loss,8389766259281532911,,,,,0.6718651784906848,0.63,
2026-08-22 05:09:34 UTC,ETHUSDT,SHORT,2502.67,2478.49,0.015,37.54005,0.3627,0.02609668,0.33660332000000004,0.008966512298198857,0,80.97794508934021,0.01035494092309412,0.0005174473662129137,take_profit,True,False,False,False,SIDEWAYS,WEAK_TREND,0.4623105499301736,0.13820597395590598,0.5,0.00951705148454379,0.13367948606034158,win,8389766259412840255,,,,,0.6623586259409959,0.63,
2026-08-22 05:11:07 UTC,ETHUSDT,SHORT,2427.31,2402.3,0.016,38.83696,0.40016,0.02698579,0.37317421,0.009608738943521843,0,27.1942458152771,0.017694484841244123,0.0026943406487018214,profit_lock,False,False,False,False,WEAK_TREND,STRONG_TREND,0.7731231818998484,0.15720247909136856,0.5,1.0,0.06412070425510616,win,8389766259413533795,,,,,0.874076830615386,0.75,
2026-08-22 06:32:05 UTC,ETHUSDT,SHORT,2420.69,2422.48,0.016,38.73104,-0.02864,0.03874536,-0.06738536,-0.0017398283134147704,0,5.406583070755005,0.00027884611412437246,0.0007373930573513562,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.5828088975589201,0.14877164186615252,0.5,0.5,-0.25911375888692834,loss,8389766259497442590,,,,,0.7074040871743685,0.63,
2026-08-22 07:04:40 UTC,ETHUSDT,LONG,2442.0,2445.35,0.016,39.072,0.0536,0.027377200000000004,0.026222799999999998,0.0006711404586404585,0,106.26627707481384,0.002070024570024689,0.0004033579033577693,profit_lock,False,False,False,False,SIDEWAYS,WEAK_TREND,0.4133624698129896,0.13407146633344505,0.5,0.5,0.045270350742567377,win,8389766259528217598,,,,,0.6409286642621659,0.63,
2026-08-22 08:06:13 UTC,ETHUSDT,SHORT,2429.74,2431.99,0.016,38.87584,-0.036,0.02723108,-0.06323108,-0.0016264878135109106,0,12.839818239212036,0.0,0.0008704635063834965,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.35429132698047955,0.1281551835157756,0.5,0.5,-0.11033112287734588,loss,8389766259580081119,,,,,0.6398796389183552,0.63,
2026-08-22 08:29:00 UTC,ETHUSDT,SHORT,2425.28,2426.94,0.016,38.804480000000005,-0.02656,0.0271764,-0.053736400000000004,-0.0013847988685842458,0,74.5871205329895,0.0010658563134980253,0.0006823954347538202,orderflow_smart_exit,False,False,False,False,SIDEWAYS,SIDEWAYS,0.32341463022963995,0.13092219559425272,0.5,0.5,-0.25820875321612247,loss,8389766259596139373,,,,,0.6304782792891794,0.63,
2026-08-22 14:07:22 UTC,ETHUSDT,SHORT,2416.61,2418.16,0.016,38.665760000000006,-0.0248,0.03867816,-0.06347816,-0.0016417150471114495,0,3.334254264831543,0.00027104083819904745,0.0005689788588144323,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.49886178170816814,0.15603917775414772,0.5,0.5,-0.25733150363525575,loss,8389766259877120759,,,,,0.6818565756247431,0.68,
2026-08-22 17:30:14 UTC,ETHUSDT,SHORT,2418.18,2420.27,0.016,38.69088,-0.03344,0.02710033,-0.060540329999999996,-0.0015647183522318436,0,22.131678819656372,0.0,0.000862218693397717,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.5484688957304574,0.12808875804120456,0.5,0.5,-0.11018690528620902,loss,8389766260026539687,,,,,0.683431587976982,0.68,
2026-08-22 21:05:14 UTC,ETHUSDT,SHORT,2419.34,2421.4,0.016,38.70944,-0.03296,0.02711308,-0.06007308,-0.0015518974183041656,0,16.750096321105957,0.00012193408119572807,0.0008494052096852183,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.5493671653359186,0.1327505556256317,0.5,0.5,-0.26004594951515636,loss,8389766260147809599,,,,,0.698172621819494,0.68,
2026-08-22 22:32:38 UTC,ETHUSDT,SHORT,2413.28,2415.59,0.016,38.612480000000005,-0.03696,0.027047210000000002,-0.06400721000000001,-0.0016576819204568057,0,2.9133920669555664,0.0,0.0008681131074719054,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.5060974268553882,0.13889887248156765,0.5,0.5,-0.11033881299517587,loss,8389766260203290912,,,,,0.6848842844325381,0.68,
2026-08-23 01:57:31 UTC,ETHUSDT,SHORT,2419.91,2421.83,0.016,38.71856,-0.03072,0.02711834,-0.05783834,-0.00149381433607035,0,62.59983444213867,0.00014669967064872804,0.0008533375208169125,rr_stop_loss,False,False,False,False,SIDEWAYS,SIDEWAYS,0.49713152296367025,0.13785638770955422,0.5,0.5,-0.2600271895442395,loss,8389766260330523658,,,,,0.6822466375036235,0.68,
2026-08-23 04:50:03 UTC,ETHUSDT,SHORT,2377.82,2378.86,0.016,38.045120000000004,-0.016640000000000002,0.03805344,-0.05469344,-0.0014375940987963764,0,91.07147192955017,0.002781959946505722,0.0011670353517087462,orderflow_smart_exit,False,False,False,False,WEAK_TREND,WEAK_TREND,0.49121052201534743,0.16160515641076825,0.5,0.0005390168221312229,-0.09062132630068832,loss,8389766260452462793,,,,,0.7892828987840658,0.75,
2026-08-23 08:34:22 UTC,ETHUSDT,LONG,2417.77,2415.42,0.016,38.68432,-0.0376,0.027060220000000003,-0.06466022,-0.0016714839500862365,0,4.42177939414978,0.00014062545237954427,0.0008954532482411328,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.4781443493196358,0.16092533533439732,0.5,0.0006911993603494126,-0.26062601643249755,loss,8389766260608424617,,,,,0.7553982064465099,0.75,
2026-08-23 13:18:36 UTC,ETHUSDT,LONG,2472.08,2467.98,0.016,39.55328,-0.0656,0.027654480000000002,-0.09325448,-0.002357692712209961,0,2.845913887023926,0.0006168894210543716,0.0015553703763633276,rr_stop_loss,False,False,False,False,WEAK_TREND,SIDEWAYS,0.49178071534104556,0.15415525133763333,0.5,0.0003709710817490758,-0.2679113964758432,loss,8389766260781473306,,,,,0.789826452035432,0.75,
2026-08-30 16:14:16 UTC,ETHUSDT,SHORT,2508.2241525,2513.0962845,0.015,37.6233622875,-0.07308198,0.0376599032,-0.1107418832,-0.002943433985345667,0,0.3036367893218994,0.0,0.001581137593323653,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.7619515703171357,0.13049971623267345,0.5,0.9650783329293986,-0.1187548099185822,loss,-1356231,,,,,0.6133602320697686,0.6,
