close_time,symbol,side,entry_price,exit_price,qty,invested_notional,gross_pnl_usdt,fees_usdt,net_pnl_usdt,net_pnl_pct,dca_count,holding_time_sec,mfe_pct,mae_pct,exit_reason,tp_hit,smart_exit,manual_exit,hard_stop,entry_regime,exit_regime,entry_confidence,entry_risk_score,entry_success_prob,entry_tp_hit_prob,reward,final_outcome,exit_order_id,smart_exit_agree_count,smart_exit_required_agree,smart_exit_signals_fired,smart_exit_dca_distance_pct,entry_composite_score,entry_score_threshold,loss_budget_trigger_est_net_pnl
2026-09-01 08:42:48 UTC,SOLUSDT,SHORT,102.194557,101.945385,0.09,9.19751013,0.02242548,0.0091862974,0.013239182600000001,0.0014394311517871633,0,896.6770367622375,0.004301178192885632,0.0021570913996915592,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.4929574612184669,0.12499999999999999,0.5,0.23843897206762774,0.03006747732006732,win,-1068709,,,,,0.7724321976220297,0.75,
2026-09-01 15:08:47 UTC,SOLUSDT,SHORT,101.294737,101.095215,0.09,9.11652633,0.01795698,0.009107547899999999,0.008849432100000002,0.0009707021928822755,0,252.43584299087524,0.0036501106666577006,0.0012859799418800362,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.6645254089820894,0.1271367521367518,0.5,0.8985955902464305,0.028001564244263543,win,-1227039,,,,,0.7552904374926813,0.75,
2026-09-01 16:37:04 UTC,SOLUSDT,SHORT,101.13476899999999,100.805157,0.09,9.10212921,0.02966508,0.0090872967,0.0205777833,0.0022607658961149818,0,910.6625905036926,0.006029271693891799,0.002770867059576718,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.45772202423269137,0.12563096390540718,0.5,0.2733168904295072,0.030796846181420465,win,-1524885,,,,,0.7783410664704735,0.75,
2026-09-01 18:17:30 UTC,SOLUSDT,SHORT,99.975001,99.734943,0.1,9.997500100000002,0.0240058,0.0099854972,0.0140203028,0.0014023808611914892,0,150.11466312408447,0.0042010602230451504,0.0010002400500099282,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.7263995040568904,0.11969565755288833,0.5,0.8337387429623517,0.04147237114111425,win,-1550228,,,,,0.775396394363708,0.75,
2026-09-01 18:29:08 UTC,SOLUSDT,SHORT,99.715053,99.334863,0.1,9.9715053,0.038019,0.0099524959,0.028066504099999997,0.0028146707298044556,0,607.1482625007629,0.007020534803305945,0.002406326755901146,profit_lock,False,False,False,False,WEAK_TREND,WEAK_TREND,0.6729828451296899,0.12164506535467669,0.5,0.7094840507001025,0.03888935865416379,win,-1248187,,,,,0.7560639134644637,0.75,
2026-09-01 18:50:00 UTC,SOLUSDT,SHORT,98.535289,98.984793,0.1,9.8535289,-0.0449504,0.0098760042,-0.0548264042,-0.005564138975631359,0,299.99526619911194,0.002337122084251451,0.004462472322986625,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.688249943533619,0.11405244666440914,0.5,0.6607912954981048,-0.2001888622054976,loss,-1500186,,,,,0.7577451603373522,0.75,
2026-09-01 19:39:54 UTC,SOLUSDT,LONG,100.255047,99.755045,0.09,9.02295423,-0.04500018,0.0090004541,-0.0540006341,-0.005984806386411206,0,736.9622678756714,0.0,0.0047882576924032465,rr_stop_loss,False,False,False,False,WEAK_TREND,SIDEWAYS,0.614313925434705,0.12581327898408715,0.5,0.9980118911774291,-0.053867383310443676,loss,-1494776,,,,,0.7831208555205211,0.75,
2026-09-01 21:51:42 UTC,SOLUSDT,SHORT,99.145167,99.564909,0.1,9.9145167,-0.0419742,0.0099355039,-0.05190970390000001,-0.005235727113153181,0,1087.7917940616608,0.0004051332123936101,0.004032803737170577,rr_stop_loss,False,False,False,False,WEAK_TREND,SIDEWAYS,0.6540483431340938,0.13228984586047995,0.5,0.615950741135446,-0.19556376448485893,loss,-1402316,,,,,0.7907259738934229,0.75,
2026-09-02 01:58:51 UTC,SOLUSDT,SHORT,98.645267,99.074811,0.1,9.8645267,-0.0429544,0.009886003899999999,-0.0528404039,-0.00535660812799057,0,407.89123916625977,2.7066681262447185e-06,0.004052226854431826,rr_stop_loss,False,False,False,False,WEAK_TREND,WEAK_TREND,0.6730741014586487,0.1206551942670507,0.5,0.6688790402274621,-0.19587887667230883,loss,-1231815,,,,,0.750845558054637,0.75,
